# Time : Wed Jul 17 12:12:53 2013#
# audio_feedback : False 
# cue_reliability : False 
# iti : 0.2 
# full_screen : True 
# rgb : [ 1.  1.  1.] 
# div_color : -1 
# cue_to_stim : 0.1 
# subject : LAYJ 
# surr_contrast : 1 
# monitor : VISTA_DellP1130 
# refresh_rate : 120 
# res : 128 
# cue_dur : 0 
# temporal_freq : 4 
# center_comparison : [-0.29 -0.2  -0.1   0.    0.1   0.2   0.25  0.3   0.35  0.4   0.6 ] 
# center_size : 3 
# ecc : 6 
# stim_dur : 0.3 
# stim_to_stim : 0.2 
# fixation_size : 0.25 
# center_ori : 0 
# surr_ori : 0 
# surround_w_target : False 
# surr_size : 8 
# screen_number : 1 
# center_contrast : [ 0.3   0.45  0.6 ] 
# sf : 2 
trial,cue_side,ask_side,r_contrast1,r_contrast2,l_contrast1,l_contrast2,answer,ask_contrast,rt 
0,r,l,0.7,0,1.0,0.45,2,0.6,1.92307209969 
1,r,l,0.16,0,0.1,0.3,2,-0.2,0.526314020157 
2,r,l,0.3,0,0.7,0.6,2,0.1,0.656774997711 
3,l,r,0.9,0.3,0.65,0,2,0.6,0.526438951492 
4,l,r,0.7,0.3,0.55,0,2,0.4,1.11969399452 
5,r,l,0.35,0,0.55,0.3,1,0.25,2.03425598145 
6,r,l,1.0,0,0.2,0.3,2,-0.1,0.579863071442 
7,l,r,0.7,0.3,0.3,0,2,0.4,0.809559106827 
8,r,l,0.55,0,0.95,0.6,2,0.35,0.709541082382 
9,r,l,1.0,0,0.45,0.45,2,0.0,0.525980949402 
10,l,r,0.7,0.3,0.85,0,2,0.4,0.54136300087 
11,l,r,0.7,0.45,0.25,0,2,0.25,0.916777849197 
12,l,r,0.65,0.45,0.9,0,2,0.2,0.580687046051 
13,l,r,0.9,0.3,0.9,0,1,0.6,0.762296915054 
14,r,l,0.8,0,0.65,0.3,1,0.35,1.18435502052 
15,r,l,0.6,0,0.55,0.3,2,0.25,0.644759893417 
16,r,l,0.4,0,0.8,0.45,2,0.35,0.615604877472 
17,l,r,0.9,0.6,0.1,0,2,0.3,0.69997382164 
18,r,l,0.8,0,0.8,0.6,2,0.2,0.892763137817 
19,l,r,0.25,0.45,0.9,0,2,-0.2,0.661350011826 
20,l,r,0.65,0.3,1.0,0,1,0.35,0.927506923676 
21,l,r,0.7,0.6,0.4,0,2,0.1,1.10261297226 
22,l,r,0.2,0.3,0.25,0,2,-0.1,0.526072025299 
23,r,l,1.0,0,0.4,0.3,2,0.1,1.35031700134 
24,l,r,0.25,0.45,0.7,0,2,-0.2,0.820162057877 
25,l,r,0.1,0.3,0.85,0,2,-0.2,0.631819009781 
26,r,l,0.7,0,0.9,0.6,2,0.3,1.31542491913 
27,r,l,0.01,0,1.0,0.6,1,0.6,0.938760995865 
28,l,r,1.0,0.6,0.4,0,1,0.6,0.929507017136 
29,r,l,0.65,0,0.25,0.45,2,-0.2,1.44062685966 
30,l,r,0.01,0.3,0.45,0,2,-0.29,0.642781019211 
31,r,l,0.55,0,0.85,0.45,2,0.4,1.15759706497 
32,r,l,0.31,0,0.6,0.3,2,0.3,1.13145399094 
33,l,r,0.65,0.3,0.31,0,2,0.35,0.526077985764 
34,r,l,0.9,0,0.35,0.45,2,-0.1,0.938095092773 
35,r,l,0.7,0,0.65,0.45,1,0.2,0.920841932297 
36,l,r,0.2,0.3,0.65,0,2,-0.1,1.11238694191 
37,r,l,0.9,0,0.6,0.6,2,0.0,0.879925012589 
38,r,l,0.6,0,0.65,0.3,1,0.35,1.20920181274 
39,l,r,0.2,0.3,0.8,0,2,-0.1,1.34859204292 
40,l,r,0.4,0.6,0.1,0,2,-0.2,0.778432846069 
41,l,r,0.01,0.3,0.7,0,2,-0.29,0.663814067841 
42,l,r,0.6,0.3,0.5,0,1,0.3,1.22606515884 
43,l,r,0.9,0.3,0.5,0,1,0.6,0.820736885071 
44,l,r,0.1,0.3,1.0,0,2,-0.2,0.704328775406 
45,r,l,0.55,0,0.55,0.3,2,0.25,0.880858182907 
46,r,l,0.55,0,0.5,0.3,2,0.2,0.818113088608 
47,l,r,0.01,0.3,0.9,0,2,-0.29,1.63771510124 
48,l,r,1.0,0.6,0.35,0,1,0.4,0.559509992599 
49,l,r,0.75,0.45,0.9,0,1,0.3,1.0138092041 
50,r,l,0.25,0,0.5,0.6,2,-0.1,0.953534126282 
51,r,l,0.6,0,0.16,0.45,2,-0.29,0.5266020298 
52,r,l,0.35,0,0.4,0.6,2,-0.2,1.56890201569 
53,r,l,0.85,0,0.85,0.45,2,0.4,0.557533025742 
54,l,r,0.31,0.6,0.2,0,2,-0.29,0.56417298317 
55,r,l,0.85,0,0.75,0.45,1,0.3,0.618528842926 
56,l,r,0.95,0.6,0.5,0,2,0.35,1.03839993477 
57,r,l,0.5,0,0.65,0.45,2,0.2,1.10526394844 
58,l,r,0.7,0.6,1.0,0,2,0.1,2.22515797615 
59,l,r,1.0,0.6,0.5,0,1,0.6,0.834723949432 
60,l,r,0.4,0.3,1.0,0,2,0.1,0.893650054932 
61,r,l,0.6,0,0.8,0.6,2,0.2,0.88622713089 
62,l,r,0.55,0.45,0.01,0,1,0.1,0.919061899185 
63,r,l,0.95,0,0.31,0.6,2,-0.29,0.870538949966 
64,l,r,0.31,0.6,0.6,0,2,-0.29,2.8320479393 
65,l,r,0.55,0.3,0.45,0,2,0.25,1.32052087784 
66,r,l,1.0,0,0.31,0.6,2,-0.29,1.03949809074 
67,r,l,0.8,0,0.5,0.6,2,-0.1,1.00218200684 
68,r,l,0.8,0,1.0,0.45,2,0.6,0.894243955612 
69,r,l,0.55,0,1.0,0.6,1,0.4,0.822762966156 
70,r,l,0.65,0,0.1,0.3,2,-0.2,0.866369009018 
71,r,l,0.5,0,0.01,0.3,2,-0.29,0.908305883408 
72,l,r,0.6,0.3,0.75,0,2,0.3,0.876452922821 
73,l,r,0.8,0.45,0.9,0,1,0.35,0.645713806152 
74,l,r,0.75,0.45,0.5,0,1,0.3,2.20859098434 
75,r,l,0.7,0,0.95,0.6,2,0.35,0.987035036087 
76,l,r,0.9,0.3,0.85,0,1,0.6,0.999676942825 
77,r,l,0.5,0,1.0,0.6,2,0.4,0.884062051773 
78,l,r,0.4,0.6,0.5,0,2,-0.2,1.24499607086 
79,r,l,0.7,0,0.45,0.45,2,0.0,0.862963199615 
80,l,r,0.3,0.3,0.65,0,2,0.0,1.04882001877 
81,r,l,0.31,0,0.4,0.6,2,-0.2,0.691222906113 
82,r,l,1.0,0,0.01,0.3,2,-0.29,1.11630296707 
83,r,l,0.95,0,0.55,0.45,2,0.1,0.628000020981 
84,l,r,1.0,0.6,0.5,0,2,0.4,0.759479045868 
85,r,l,0.7,0,0.9,0.6,2,0.3,0.709558963776 
86,r,l,0.2,0,0.25,0.45,2,-0.2,0.629711151123 
87,l,r,0.55,0.45,1.0,0,2,0.1,2.09733915329 
88,l,r,0.16,0.45,0.16,0,2,-0.29,0.664240121841 
89,l,r,1.0,0.6,0.55,0,1,0.6,0.690402030945 
90,r,l,0.85,0,0.01,0.3,2,-0.29,0.86754989624 
91,l,r,0.4,0.3,0.3,0,2,0.1,0.653042078018 
92,l,r,0.65,0.45,0.45,0,2,0.2,0.831530094147 
93,r,l,0.8,0,0.35,0.45,2,-0.1,0.922934055328 
94,r,l,1.0,0,0.16,0.45,1,-0.29,0.954432964325 
95,l,r,0.85,0.6,1.0,0,2,0.25,0.832479000092 
96,l,r,0.55,0.3,0.4,0,1,0.25,1.01978087425 
97,l,r,0.25,0.45,0.35,0,2,-0.2,0.55118894577 
98,r,l,0.35,0,0.4,0.6,2,-0.2,0.781848192215 
99,r,l,0.85,0,0.85,0.6,2,0.25,0.715271949768 
100,r,l,0.6,0,0.9,0.6,1,0.3,0.691435813904 
101,l,r,0.2,0.3,0.4,0,2,-0.1,0.725745201111 
102,r,l,0.65,0,0.6,0.6,2,0.0,0.73321390152 
103,r,l,0.7,0,0.7,0.3,2,0.4,0.628651857376 
104,r,l,1.0,0,0.9,0.6,1,0.3,1.28828310966 
105,l,r,0.95,0.6,0.01,0,2,0.35,1.11251807213 
106,r,l,0.01,0,0.65,0.3,2,0.35,0.752086877823 
