# Time : Wed Jul 17 11:57:16 2013#
# audio_feedback : False 
# cue_reliability : False 
# iti : 0.2 
# full_screen : True 
# rgb : [ 1.  1.  1.] 
# div_color : -1 
# cue_to_stim : 0.1 
# subject : LAYJ 
# surr_contrast : 0 
# monitor : VISTA_DellP1130 
# refresh_rate : 120 
# res : 128 
# cue_dur : 0 
# temporal_freq : 4 
# center_comparison : [-0.6  -0.3  -0.2  -0.15 -0.1   0.    0.1   0.15  0.2   0.3   0.6 ] 
# center_size : 3 
# ecc : 6 
# stim_dur : 0.3 
# stim_to_stim : 0.2 
# fixation_size : 0.25 
# center_ori : 0 
# surr_ori : 0 
# surround_w_target : False 
# surr_size : 8 
# screen_number : 1 
# center_contrast : [ 0.3   0.45  0.6 ] 
# sf : 2 
trial,cue_side,ask_side,r_contrast1,r_contrast2,l_contrast1,l_contrast2,answer,ask_contrast,rt 
0,r,l,0.0,0,0.5,0.6,1,-0.1,0.534708023071 
1,r,l,0.1,0,0.0,0.6,1,-0.6,0.534145116806 
2,r,l,0.75,0,0.6,0.6,2,0.0,0.557442903519 
3,l,r,0.3,0.45,0.9,0,2,-0.15,0.526176929474 
4,r,l,1.0,0,0.1,0.3,1,-0.2,0.683810949326 
5,r,l,0.0,0,0.15,0.3,1,-0.15,0.588992834091 
6,r,l,0.25,0,0.65,0.45,2,0.2,0.526074171066 
7,l,r,1.0,0.6,0.0,0,2,0.6,0.526125907898 
8,r,l,0.15,0,0.4,0.3,2,0.1,0.577604055405 
9,r,l,0.45,0,0.3,0.6,2,-0.3,0.527168989182 
10,l,r,0.25,0.45,0.8,0,1,-0.2,0.598919868469 
11,l,r,0.2,0.3,0.0,0,2,-0.1,0.579817056656 
12,l,r,0.5,0.3,0.7,0,2,0.2,0.545492887497 
13,r,l,0.0,0,0.9,0.3,1,0.6,0.72851896286 
14,r,l,0.9,0,0.0,0.3,1,-0.3,2.19190597534 
15,r,l,0.35,0,0.45,0.6,2,-0.15,0.770850896835 
16,l,r,0.45,0.6,0.0,0,2,-0.15,1.04857778549 
17,l,r,0.3,0.3,0.75,0,1,0.0,0.890851974487 
18,r,l,0.2,0,0.45,0.3,1,0.15,1.03566408157 
19,r,l,0.5,0,0.9,0.6,1,0.3,0.830274105072 
20,r,l,0.3,0,0.8,0.6,1,0.2,0.777548074722 
21,l,r,0.3,0.6,0.3,0,2,-0.3,0.702917098999 
22,r,l,0.7,0,0.15,0.45,2,-0.3,1.16727900505 
23,l,r,0.15,0.3,0.9,0,2,-0.15,1.4615111351 
24,l,r,0.6,0.3,0.6,0,2,0.3,2.18169093132 
25,r,l,0.6,0,0.25,0.45,1,-0.2,1.12570810318 
26,r,l,0.25,0,0.0,0.45,2,-0.6,2.73590779305 
27,r,l,0.75,0,0.45,0.45,2,0.0,0.90037894249 
28,l,r,0.2,0.3,0.65,0,1,-0.1,0.972826004028 
29,r,l,0.4,0,0.6,0.45,1,0.15,1.49824714661 
30,l,r,0.4,0.3,0.3,0,2,0.1,1.37790608406 
31,r,l,0.3,0,0.0,0.45,2,-0.6,1.35832190514 
32,l,r,0.6,0.45,0.1,0,2,0.15,0.851823806763 
33,l,r,0.3,0.45,0.45,0,2,-0.15,0.822097063065 
34,r,l,0.45,0,0.1,0.3,2,-0.2,0.881717920303 
35,l,r,0.75,0.6,0.0,0,1,0.15,1.33881807327 
36,r,l,0.0,0,0.5,0.6,2,-0.1,1.21705889702 
37,l,r,0.5,0.6,0.8,0,1,-0.1,1.09238290787 
38,r,l,1.0,0,0.3,0.3,1,0.0,1.02058291435 
39,r,l,0.55,0,0.6,0.6,2,0.0,1.47995495796 
40,r,l,0.45,0,0.75,0.45,1,0.3,0.808261871338 
41,l,r,0.3,0.6,0.45,0,2,-0.3,0.96449804306 
42,l,r,0.5,0.6,0.7,0,2,-0.1,0.834312200546 
43,l,r,0.7,0.6,0.3,0,2,0.1,0.965296030045 
44,r,l,0.0,0,0.2,0.3,2,-0.1,1.18688797951 
45,l,r,0.6,0.45,0.9,0,2,0.15,1.11927700043 
46,r,l,0.25,0,0.8,0.6,1,0.2,0.694506883621 
47,l,r,0.65,0.45,0.65,0,1,0.2,0.967247962952 
48,l,r,0.25,0.45,0.1,0,2,-0.2,0.82067990303 
49,l,r,0.0,0.3,0.4,0,2,-0.6,1.43230295181 
50,r,l,0.6,0,0.4,0.3,1,0.1,0.81062912941 
51,l,r,0.75,0.6,1.0,0,2,0.15,1.02393507957 
52,r,l,0.45,0,0.0,0.3,1,-0.3,1.0913169384 
53,r,l,0.5,0,0.2,0.3,2,-0.1,0.915858983994 
54,r,l,0.45,0,0.4,0.6,2,-0.2,0.843617916107 
55,l,r,0.4,0.6,0.6,0,2,-0.2,0.878246068954 
56,l,r,0.9,0.6,0.4,0,1,0.3,0.807365894318 
57,r,l,0.45,0,0.45,0.45,2,0.0,0.891694068909 
58,r,l,0.15,0,0.3,0.6,2,-0.3,1.57248687744 
59,r,l,0.5,0,0.6,0.45,1,0.15,0.968989849091 
60,l,r,0.75,0.6,0.35,0,1,0.15,0.830439090729 
61,r,l,0.15,0,0.5,0.3,2,0.2,2.20965909958 
62,r,l,0.9,0,0.8,0.6,1,0.2,0.827845811844 
63,r,l,0.0,0,0.0,0.3,2,-0.6,1.8071269989 
